hpi,cpi (1982-1984=100),pce (2012=100),real hpi (cpi),real hpi (pce)
48.977,98.0,48.359,49.97653061224489,101.27794205835521
49.06,97.7,48.432,50.21494370522006,101.29666336306573
49.224,97.9,48.659,50.27987742594483,101.16114182371194
49.48,98.0,48.741,50.48979591836734,101.51617734556122
49.685,98.1,48.804,50.64729867482162,101.80517990328661
49.941,98.8,49.027,50.547570850202426,101.8642788667469
50.192,99.2,49.166,50.59677419354839,102.08680795671808
50.438,99.4,49.349,50.74245472837022,102.20673164603133
50.726,99.8,49.627,50.827655310621246,102.21452032159912
50.951,100.1,49.84,50.9000999000999,102.22913322632424
51.087,100.4,50.014,50.883466135458164,102.1453992881993
51.183,100.8,50.099,50.77678571428571,102.1637158426316
51.253,101.1,50.17,50.69535113748764,102.158660554116
51.387,101.4,50.198,50.6775147928994,102.36862026375553
51.537,102.1,50.416,50.4769833496572,102.22350047603936
51.703,102.6,50.755,50.392787524366476,101.86779627622894
51.939,102.9,50.922,50.47521865889213,101.99717214563451
52.23,103.3,51.115,50.56147144240077,102.18135576640907
52.559,103.5,51.18,50.7816425120773,102.69441187964048
52.862,103.7,51.271,50.97589199614272,103.10311872208462
53.154,104.1,51.455,51.06051873198848,103.30191429404334
53.409,104.4,51.613,51.15804597701149,103.47974347548099
53.567,104.7,51.683,51.16236867239733,103.645299227986
53.666,105.1,51.805,51.06184586108468,103.59231734388572
53.674,105.3,51.877,50.97245963912631,103.46396283516779
53.79,105.5,52.023,50.98578199052133,103.39657459200737
53.975,105.7,52.283,51.06433301797541,103.236233574967
54.22,106.3,52.527,51.0065851364064,103.22310430826052
54.529,106.8,52.732,51.05711610486892,103.40779792156567
54.9,107.0,52.808,51.30841121495327,103.96152098166944
55.32,107.2,52.934,51.604477611940304,104.50749990554276
55.718,107.5,53.078,51.830697674418616,104.97381212555108
56.117,107.7,53.208,52.104921077065924,105.46722297398887
56.504,107.9,53.384,52.36700648748841,105.84444777461411
56.87,108.1,53.474,52.60869565217391,106.35074989714627
57.192,108.5,53.563,52.71152073732719,106.77519929802288
57.505,109.0,53.719,52.75688073394495,107.04778569965934
57.811,109.5,53.9,52.79543378995434,107.2560296846011
58.158,109.9,54.148,52.91901728844404,107.40562901676884
58.502,109.7,54.148,53.329079307201454,108.04092487257147
58.943,109.1,54.029,54.026581118240145,109.09511558607414
59.486,108.7,53.918,54.72493100275988,110.32679253681516
60.052,109.0,54.017,55.09357798165138,111.17240868615434
60.649,109.4,54.218,55.43784277879341,111.86137445128924
61.251,109.5,54.231,55.93698630136986,112.94462576754991
61.782,109.6,54.3,56.37043795620438,113.77900552486189
62.241,110.0,54.477,56.582727272727276,114.25188611707694
62.59,110.2,54.575,56.7967332123412,114.68621163536419
62.903,110.4,54.673,56.977355072463766,115.05313408812393
63.366,110.8,54.746,57.18953068592057,115.74544258941293
63.753,111.4,55.002,57.22890484739677,115.91033053343513
64.153,111.8,55.195,57.38193202146691,116.22973095389075
64.489,112.2,55.341,57.47682709447416,116.53023978605374
64.994,112.7,55.547,57.66992014196983,117.00721911174321
65.569,113.0,55.688,58.02566371681416,117.74349949719867
66.238,113.5,55.899,58.35947136563877,118.49585860212169
66.802,113.8,56.028,58.70123022847101,119.2296708788463
67.282,114.3,56.25,58.86439195100613,119.61244444444444
67.637,114.7,56.439,58.96861377506538,119.84089016460248
67.916,115.0,56.618,59.05739130434783,119.95478469744603
68.107,115.4,56.726,59.01819757365684,120.06311039029723
68.358,115.6,56.831,59.13321799307959,120.28294416779575
68.595,116.0,57.051,59.133620689655174,120.23452700215596
68.928,116.2,57.135,59.3184165232358,120.64058808086111
69.335,116.5,57.332,59.515021459227455,120.93595199888367
69.798,117.2,57.611,59.55460750853242,121.1539462949784
70.417,117.5,57.778,59.92936170212766,121.87510817266087
71.076,118.0,58.024,60.23389830508474,122.49414035571486
71.694,118.5,58.306,60.50126582278481,122.96161630020926
72.194,119.0,58.479,60.66722689075631,123.45286342105715
72.583,119.5,58.764,60.73891213389121,123.51609829147097
72.831,119.9,58.956,60.74311926605505,123.53450030531243
73.074,120.3,59.092,60.743142144638405,123.66140932782778
73.286,120.7,59.277,60.71748135874068,123.63311233699412
73.623,121.2,59.581,60.7450495049505,123.56791594635874
73.973,121.6,59.779,60.83305921052632,123.74412419076933
74.415,122.2,60.002,60.896072013093296,124.02086597113431
74.873,123.1,60.402,60.822908204711624,123.95781596635874
75.302,123.7,60.622,60.874696847211,124.21563128897103
75.702,124.1,60.755,61.00080580177276,124.60209036293308
76.048,124.5,60.9,61.08273092369478,124.8735632183908
76.279,124.5,60.907,61.268273092369476,125.23847833582347
76.427,124.8,61.043,61.239583333333336,125.20190685254657
76.493,125.4,61.281,60.99920255183412,124.82335471026909
76.524,125.9,61.415,60.781572676727556,124.60148172270618
76.499,126.3,61.593,60.56927949326999,124.20080203919275
76.527,127.5,62.06,60.02117647058823,123.31131163390268
76.587,128.0,62.333,59.833593750000006,122.86750196525117
76.79,128.6,62.568,59.71228615863142,122.7304692494566
77.041,128.9,62.699,59.768037238169114,122.87436801224901
77.299,129.1,62.84,59.87529047250194,123.00922978994271
77.504,129.9,63.118,59.664357197844495,122.79223042555213
77.556,130.5,63.274,59.42988505747127,122.5716724088883
77.473,131.6,63.695,58.87006079027356,121.63121124107073
77.222,132.5,64.086,58.28075471698113,120.49745654277064
76.906,133.4,64.453,57.65067466266866,119.32105565295643
76.374,133.7,64.534,57.123410620792825,118.34691790374066
75.965,134.2,64.595,56.605812220566335,117.60198157752149
75.527,134.7,64.84,56.07052709725316,116.48210980876001
75.247,134.8,64.873,55.82121661721068,115.99124443142755
75.141,134.8,64.887,55.74258160237389,115.80285727495495
75.312,135.1,65.004,55.74537379718727,115.8574856931881
75.769,135.6,65.274,55.87684365781711,116.07837730183535
76.252,136.0,65.384,56.067647058823525,116.62180349932704
76.509,136.2,65.487,56.174008810572694,116.83082138439691
76.586,136.6,65.639,56.06588579795022,116.67758497234877
76.571,137.0,65.865,55.89124087591241,116.2544598800577
76.287,137.2,65.989,55.6027696793003,115.60563124157058
76.032,137.8,66.133,55.17561683599419,114.96832141291036
75.833,138.2,66.299,54.87192474674385,114.38030739528497
75.695,138.3,66.389,54.73246565437454,114.01738239768635
75.651,138.6,66.557,54.58225108225108,113.66347641870877
75.81,139.1,66.718,54.50035945363049,113.62750681974877
76.077,139.4,66.899,54.57460545193686,113.7191886276327
76.396,139.7,66.987,54.685755189692195,114.04600892710528
76.601,140.1,67.107,54.67594575303355,114.14755539660541
76.71,140.5,67.328,54.597864768683266,113.93476711026615
76.731,140.8,67.418,54.49644886363636,113.8138182681183
76.629,141.1,67.528,54.308291991495395,113.4773723492477
76.6,141.7,67.767,54.05786873676782,113.03436776011924
76.582,142.1,67.9,53.89303307529908,112.78645066273931
76.467,142.3,68.018,53.736472241742796,112.42171189979122
76.398,142.8,68.184,53.49999999999999,112.04681450193594
76.33,143.1,68.287,53.34032145352901,111.77823011700616
76.385,143.3,68.427,53.30425680390789,111.62991216917297
76.662,143.8,68.609,53.311543810848406,111.7375271465843
77.031,144.2,68.821,53.41955617198336,111.9294982636114
77.517,144.3,68.845,53.71933471933471,112.59641223037258
77.885,144.5,68.954,53.89965397923876,112.95211300287149
78.131,144.8,69.072,53.95787292817678,113.11529997683576
78.2,145.0,69.144,53.93103448275862,113.09730417679047
78.176,145.6,69.362,53.69230769230769,112.70724604250167
78.176,146.0,69.493,53.54520547945205,112.49478364727383
78.119,146.3,69.509,53.39644565960355,112.38688515156309
78.204,146.3,69.532,53.454545454545446,112.47195535868377
78.21,146.7,69.693,53.312883435582826,112.22073952907752
78.355,147.1,69.885,53.266485384092455,112.11991128282177
78.709,147.2,69.968,53.470788043478265,112.49285387605764
79.218,147.5,70.069,53.7071186440678,113.057129401019
79.71,147.9,70.241,53.894523326572,113.48073062741133
80.072,148.4,70.462,53.956873315363886,113.63855695268373
80.325,149.0,70.623,53.90939597315436,113.73773416592327
80.347,149.3,70.702,53.81580709979905,113.64176402364853
80.31,149.4,70.822,53.75502008032128,113.39696704413882
80.175,149.8,70.957,53.52136181575433,112.99096635990813
80.085,150.1,71.003,53.35443037974683,112.79100883061277
80.036,150.5,71.146,53.180066445182725,112.49543192870999
80.005,150.9,71.272,53.018555334658714,112.25305870468065
80.094,151.2,71.404,52.97222222222222,112.17018654417119
80.387,151.8,71.592,52.95586297760211,112.28489216672256
80.709,152.1,71.702,53.063116370808686,112.56171375972777
81.085,152.4,71.772,53.20538057742782,112.97581229448808
81.428,152.6,71.862,53.360419397116644,113.31162505914114
81.671,152.9,72.017,53.41465009810334,113.4051682241693
81.756,153.1,72.066,53.40039190071849,113.44600782615935
81.745,153.5,72.253,53.25407166123779,113.13717077491592
81.65,153.7,72.251,53.12296681847756,113.00881648696904
81.533,153.9,72.39,52.977907732293694,112.63019754109685
81.448,154.7,72.551,52.648998060762764,112.26309768300918
81.421,155.0,72.665,52.52967741935485,112.04981765636826
81.687,155.5,72.884,52.53183279742765,112.07809670160802
82.145,156.1,73.103,52.62331838565022,112.36884943162389
82.623,156.4,73.229,52.82800511508952,112.82825110270522
83.072,156.7,73.228,53.01340140395661,113.44294532146175
83.444,157.0,73.383,53.14904458598726,113.71025986945207
83.672,157.2,73.453,53.2264631043257,113.91229765972798
83.728,157.7,73.66,53.09321496512365,113.66820526744502
83.655,158.2,73.883,52.879266750948176,113.2263172854378
83.581,158.7,74.015,52.66603654694393,112.92440721475376
83.515,159.1,74.1,52.49214330609679,112.70580296896087
83.554,159.4,74.196,52.41781681304894,112.61253975955579
83.619,159.7,74.352,52.36005009392611,112.46368624919303
83.935,159.8,74.43,52.52503128911139,112.77038828429396
84.349,159.9,74.503,52.75109443402126,113.21557521173644
84.896,159.9,74.469,53.0931832395247,114.00179940646444
85.429,160.2,74.565,53.32646691635456,114.56983839603032
85.871,160.4,74.609,53.535536159600994,115.09469366966452
86.18,160.8,74.669,53.59452736318408,115.41603610601456
86.34,161.2,74.849,53.560794044665016,115.35224251493005
86.437,161.5,74.946,53.52136222910217,115.33237264163532
86.66,161.7,74.95,53.59307359307359,115.62374916611074
86.877,161.8,74.934,53.694066749072924,115.93802546240693
