,euro spot,euro forward,euro interest,yen spot,yen forward,yen interest,dollar interest
2006-11-10,1.2866,1.2969,3.73513,0.00852151682999574,0.008727526618956188,0.54588,5.38
2006-11-13,1.2822,1.2926,3.72838,0.008471704506946797,0.008677542519958349,0.545,5.37688
2006-11-14,1.2838,1.2941,3.73513,0.008519338899301414,0.008723719794120214,0.57938,5.3875
2006-11-15,1.2792,1.2895,3.7375,0.008463817181548879,0.008667013347200554,0.59,5.37813
2006-11-16,1.2811,1.2914,3.743,0.00847457627118644,0.008679048776254123,0.595,5.39
2006-11-17,1.2807,1.291,3.745,0.008476012883539583,0.00867980210051211,0.59313,5.39
2006-11-20,1.283,1.2933,3.72738,0.008470269354565475,0.008673779165582443,0.5875,5.37
2006-11-21,1.2809,1.2912,3.71813,0.00846955196070128,0.008673026886383347,0.58656,5.37
2006-11-22,1.2923,1.3027,3.725,0.008563110121596164,0.008769622029290538,0.59656,5.37
2006-11-24,1.308,1.3184,3.73813,0.008637070305752288,0.00884486113568017,0.5975,5.36375
2006-11-27,1.311,1.3214,3.72963,0.008608815426997245,0.008815232722143865,0.59656,5.36125
2006-11-28,1.3163,1.3267,3.72913,0.008611039352449841,0.008817564588660612,0.59313,5.35438
2006-11-29,1.3164,1.3268,3.73025,0.008620689655172414,0.008826125330979701,0.595,5.34813
2006-11-30,1.3212,1.3315,3.74088,0.008615490652192644,0.008820675663755844,0.60063,5.34688
2006-12-01,1.328,1.3383,3.74163,0.00863036161215155,0.00883548330093656,0.6025,5.32875
2006-12-04,1.3308,1.3411,3.72013,0.008661008141347654,0.0088660342228921,0.60094,5.29313
2006-12-05,1.3342,1.3444,3.7315,0.008721437292865864,0.008926180487369454,0.60625,5.29313
2006-12-06,1.3291,1.3394,3.736,0.008691117677733355,0.00889521437466643,0.63625,5.3
2006-12-07,1.33,1.3402,3.74063,0.00868507903421921,0.008888888888888889,0.6575,5.315
2006-12-08,1.334,1.3443,3.769,0.008688852202624033,0.008892841262783458,0.665,5.32375
2006-12-11,1.32,1.3302,3.77538,0.008538251366120218,0.00874125874125874,0.65125,5.35875
2006-12-12,1.3248,1.3351,3.78125,0.00854920064973925,0.008753501400560224,0.63625,5.36
2006-12-13,1.3201,1.3304,3.77838,0.008519338899301414,0.008722958827634334,0.6275,5.35438
2006-12-14,1.3176,1.3279,3.79113,0.008494733265375467,0.008698677800974252,0.62313,5.37188
2006-12-15,1.312,1.3221,3.79913,0.008494733265375467,0.008696408383337682,0.62375,5.38
2006-12-18,1.3076,1.3176,3.79913,0.008462384700008463,0.008664009703690868,0.62813,5.37
2006-12-19,1.3172,1.3272,3.81,0.008470269354565475,0.008673779165582443,0.61,5.37
2006-12-20,1.32,1.33,3.81675,0.00846740050804403,0.008670770831526923,0.60625,5.37063
2006-12-21,1.315,1.325,3.82888,0.008445945945945945,0.008648274669203494,0.60688,5.37
2006-12-22,1.317,1.3268,3.8295,0.008435970980259827,0.008637816360024185,0.60938,5.36
2006-12-27,1.3146,1.3244,3.83313,0.00844737286703835,0.008648274669203494,0.615,5.36063
2006-12-28,1.3173,1.327,3.8495,0.008426019548365351,0.00862663906142167,0.62625,5.36688
2006-12-29,1.3184,1.3282,3.8535,0.008401949252226516,0.008600670852326481,0.63063,5.37
2007-01-02,1.3283,1.3381,3.86,0.008418925745074928,0.008618460742911315,0.6325,5.37
2007-01-03,1.3224,1.3321,3.86,0.008385041086701324,0.008582954252853832,0.63125,5.36688
2007-01-04,1.3089,1.3185,3.8675,0.008379420144126026,0.008576329331046312,0.66,5.36
2007-01-05,1.3013,1.3108,3.8655,0.008423180592991913,0.008621432882145013,0.66125,5.34938
2007-01-08,1.3011,1.3106,3.8755,0.00843668269636379,0.008635578583765112,0.6625,5.37
2007-01-09,1.3001,1.3095,3.87875,0.008376612497905847,0.008574123295892995,0.66688,5.37563
2007-01-10,1.2964,1.3058,3.88688,0.008359107247345983,0.008557247989046723,0.65625,5.37188
2007-01-11,1.2925,1.302,3.90488,0.008309788931361143,0.008507742045261188,0.655,5.37688
2007-01-12,1.2923,1.3018,3.87825,0.008301510874979247,0.008499065102838687,0.66313,5.38313
2007-01-16,1.2939,1.3034,3.8835,0.00829737802854298,0.008494733265375467,0.67938,5.38688
2007-01-17,1.2936,1.3031,3.88475,0.008296001327360213,0.008494733265375467,0.62813,5.38688
2007-01-18,1.2942,1.3037,3.89,0.008240626287597858,0.008439530762089628,0.60625,5.39063
2007-01-19,1.2936,1.303,3.88975,0.00823587547356284,0.008433836552247618,0.5975,5.39
2007-01-22,1.2944,1.3038,3.89538,0.0082223318533136,0.00842034355001684,0.58563,5.39438
2007-01-23,1.3031,1.3126,3.897,0.00823587547356284,0.008433836552247618,0.59125,5.39063
2007-01-24,1.2992,1.3087,3.9045,0.008237232289950576,0.008435259384226065,0.59438,5.39875
2007-01-25,1.2982,1.3077,3.913,0.008267195767195768,0.00846811753747142,0.58625,5.39875
2007-01-26,1.2896,1.299,3.9145,0.008235197232973729,0.008434547908232119,0.58,5.4
2007-01-29,1.2934,1.3028,3.91813,0.008206811653672548,0.00840548037320333,0.58188,5.4
2007-01-30,1.2951,1.3045,3.92013,0.00821287779237845,0.008411843876177659,0.58188,5.40063
2007-01-31,1.2963,1.3057,3.92088,0.008229098090849244,0.008428860418071477,0.57875,5.4
2007-02-01,1.3028,1.3122,3.921,0.008313934153641503,0.0085149863760218,0.59313,5.4
2007-02-02,1.2984,1.3079,3.92425,0.008248783304462591,0.00844737286703835,0.59563,5.40125
2007-02-05,1.2926,1.302,3.90788,0.008303578842481108,0.008503401360544218,0.6,5.4
2007-02-06,1.2952,1.3046,3.91288,0.008318083513558476,0.008517887563884156,0.6,5.4
2007-02-07,1.2999,1.3092,3.92,0.008288437629506838,0.008487523340689187,0.60438,5.4
2007-02-08,1.3016,1.3109,3.92938,0.008245382585751979,0.008443806467955754,0.60438,5.39813
2007-02-09,1.2986,1.3078,3.93875,0.0082223318533136,0.00842034355001684,0.6025,5.3975
2007-02-12,1.2965,1.3057,3.939,0.008211528986697324,0.008409014463504878,0.6,5.4
2007-02-13,1.302,1.3113,3.94625,0.008245382585751979,0.008443806467955754,0.60688,5.4
2007-02-14,1.3102,1.3195,3.94625,0.00825559316436886,0.008453799983092399,0.60875,5.4
2007-02-15,1.3154,1.3246,3.947,0.008336112037345782,0.008534607834769992,0.63125,5.39
2007-02-16,1.3121,1.3212,3.9465,0.008382229673093043,0.008581481163648846,0.64,5.385
2007-02-20,1.3138,1.3229,3.95775,0.00831255195344971,0.00850918992511913,0.64,5.3875
2007-02-21,1.3126,1.3217,3.96,0.008264462809917356,0.00845880561664693,0.6975,5.38
2007-02-22,1.3106,1.3197,3.97013,0.008235197232973729,0.008429570934839417,0.69625,5.38813
2007-02-23,1.3165,1.3256,3.97288,0.008257638315441783,0.008451656524678837,0.6925,5.39
2007-02-26,1.3173,1.3264,3.97213,0.008302889405513119,0.008500510030601836,0.69625,5.37875
2007-02-27,1.3245,1.3338,3.96938,0.00841467519353753,0.008616975441619991,0.7125,5.37188
2007-02-28,1.321,1.3301,3.94838,0.00845880561664693,0.008658758334054897,0.72688,5.33
2007-03-01,1.3212,1.33,3.95875,0.008532423208191127,0.008730574471800244,0.73688,5.32813
2007-03-02,1.317,1.3258,3.95425,0.008544087491455911,0.00874355163067238,0.73625,5.31938
2007-03-05,1.3099,1.3186,3.92413,0.008625894936599671,0.008826125330979701,0.73375,5.25913
2007-03-06,1.3102,1.319,3.95088,0.008593280054996991,0.00879584835957428,0.71438,5.2975
2007-03-07,1.314,1.3227,3.96,0.008598452278589854,0.008799718409010912,0.71875,5.29
2007-03-08,1.3125,1.321,3.96825,0.008525876033762468,0.008725242125468982,0.71875,5.2875
2007-03-09,1.31,1.3187,3.98575,0.00846740050804403,0.008667013347200554,0.7175,5.29688
2007-03-12,1.3159,1.3246,4.00163,0.00852224305437191,0.00872219799389446,0.71875,5.3425
2007-03-13,1.3207,1.3294,4.00063,0.008560178051703476,0.008763473841030585,0.7175,5.33
2007-03-14,1.3194,1.328,3.99213,0.00858074480864939,0.008781944322472994,0.72563,5.29625
2007-03-15,1.3224,1.331,4.00475,0.008526603001364257,0.008724480893386843,0.73,5.31438
2007-03-16,1.3321,1.3409,4.00675,0.008551393877201984,0.008751203290452437,0.73125,5.32063
2007-03-19,1.3304,1.3392,4.00925,0.008523695874531197,0.008726003490401396,0.73313,5.335
2007-03-20,1.3298,1.3386,4.01363,0.0085295121119072,0.008731336767659128,0.73625,5.34
2007-03-21,1.33,1.3388,4.0125,0.008484642796538266,0.00868583340571528,0.73438,5.34
2007-03-22,1.336,1.3446,4.01413,0.008493290300662476,0.008691117677733355,0.73375,5.31375
2007-03-23,1.3327,1.3413,4.0155,0.008504124500382685,0.008702462796971544,0.73375,5.32
2007-03-26,1.3294,1.3381,4.02413,0.008451656524678837,0.008649770781074302,0.73688,5.32875
2007-03-27,1.3344,1.343,4.02625,0.00846955196070128,0.008667764583513912,0.7225,5.32969
2007-03-28,1.3354,1.3438,4.031,0.00856457690990065,0.008763473841030585,0.71125,5.32375
2007-03-29,1.3336,1.342,4.03913,0.008491847826086956,0.008690362388111585,0.70688,5.32
2007-03-30,1.3309,1.3393,4.04475,0.00845880561664693,0.00865650969529086,0.70438,5.32969
2007-04-02,1.3371,1.3455,4.05,0.008491847826086956,0.008690362388111585,0.70125,5.32906
2007-04-03,1.3369,1.3453,4.06,0.008424599831508003,0.00862217623728229,0.7,5.33
2007-04-04,1.3354,1.3437,4.06863,0.008413967185527976,0.008614006374364717,0.69625,5.33563
2007-04-05,1.3434,1.3517,4.07,0.008437394532568343,0.008634832915983076,0.6975,5.33219
2007-04-10,1.3434,1.3519,4.08,0.0083948959032908,0.008592541673827118,0.695,5.36438
2007-04-11,1.3426,1.3511,4.0855,0.008373806732540613,0.008573388203017833,0.69438,5.3625
2007-04-12,1.3478,1.3562,4.09313,0.008409014463504878,0.00860733344809778,0.69313,5.37
2007-04-13,1.3544,1.3629,4.09713,0.008431703204047217,0.00863036161215155,0.69188,5.37
2007-04-16,1.3548,1.3633,4.10013,0.008357011532675915,0.00855431993156544,0.69625,5.37406
2007-04-17,1.3576,1.366,4.10288,0.008397010664203543,0.008594018563080097,0.70125,5.37156
2007-04-18,1.358,1.3665,4.10275,0.0084530853761623,0.00865276455827637,0.71063,5.36063
2007-04-19,1.359,1.3673,4.10588,0.008457374830852503,0.008655011251514626,0.715,5.34938
2007-04-20,1.3594,1.3678,4.10913,0.008407600470825626,0.008603630732168976,0.72125,5.35438
2007-04-23,1.3558,1.3641,4.1115,0.008410428931875526,0.008606592649969876,0.72875,5.35938
2007-04-24,1.359,1.3672,4.11125,0.008423180592991913,0.008619203585588693,0.73188,5.35313
2007-04-25,1.3641,1.3724,4.1175,0.008424599831508003,0.008625150940141452,0.73688,5.34688
2007-04-26,1.3606,1.3689,4.12725,0.008382229673093043,0.00857780065191285,0.74,5.355
2007-04-27,1.3669,1.3752,4.13338,0.00839278220730172,0.008589589417625837,0.74063,5.36
2007-04-30,1.364,1.3723,4.13813,0.008365400702693659,0.008561643835616438,0.74063,5.36
2007-05-01,1.3662,1.3744,4.13375,0.008389261744966443,0.008585164835164834,0.73875,5.35
2007-05-02,1.3594,1.3676,4.14288,0.008327088017320343,0.00852224305437191,0.74188,5.36
2007-05-03,1.3575,1.3656,4.15125,0.008315316813570596,0.00851063829787234,0.74063,5.35813
2007-05-04,1.3592,1.3674,4.152,0.008329168748958853,0.008525149190110827,0.7425,5.36813
2007-05-08,1.3556,1.3638,4.15713,0.008359806052499582,0.008558712769599451,0.74313,5.36
2007-05-09,1.3554,1.3635,4.15888,0.008351428094204109,0.008548469823901521,0.74625,5.36
2007-05-10,1.3508,1.3588,4.16763,0.008302889405513119,0.00849689863199932,0.74938,5.37
2007-05-11,1.3508,1.3588,4.16,0.008340283569641367,0.008535336292249915,0.7475,5.35875
2007-05-14,1.355,1.363,4.17025,0.00830564784053156,0.008499787505312367,0.75,5.365
2007-05-15,1.3546,1.3626,4.18,0.008300821781356355,0.00849689863199932,0.75125,5.36688
2007-05-16,1.3574,1.3653,4.19,0.008286377195889956,0.008481044864727335,0.74813,5.36
2007-05-17,1.3489,1.3566,4.20938,0.008248102936324647,0.008441668073611346,0.75188,5.36094
2007-05-18,1.3485,1.3563,4.21038,0.008263097008758883,0.008460952703274389,0.75313,5.37
2007-05-21,1.3445,1.3522,4.21363,0.008227743952608195,0.008423890152472413,0.75125,5.37563
2007-05-22,1.3452,1.353,4.21663,0.008236553825879253,0.008431703204047217,0.7525,5.37469
2007-05-23,1.3485,1.3562,4.22663,0.008229775327133568,0.008423890152472413,0.75625,5.38
2007-05-24,1.3448,1.3525,4.2285,0.008241305422778967,0.008433836552247618,0.7625,5.38
2007-05-25,1.3448,1.3524,4.23163,0.008225713580653122,0.008417508417508417,0.76625,5.38
2007-05-29,1.3508,1.3584,4.243,0.008226390259953932,0.0084167999326656,0.77,5.38438
2007-05-30,1.3434,1.351,4.24375,0.008223684210526315,0.008416091567076251,0.77875,5.38475
2007-05-31,1.345,1.3526,4.25313,0.00821422704123542,0.008404773911581778,0.785,5.38475
2007-06-01,1.3428,1.3503,4.25663,0.008192692118630182,0.008382932349735937,0.79,5.39
2007-06-04,1.3491,1.3563,4.26,0.008212203334154554,0.008404067568703252,0.7925,5.39344
2007-06-05,1.3528,1.3604,4.26063,0.008244023083264633,0.008435259384226065,0.79688,5.39188
2007-06-06,1.3504,1.358,4.2655,0.008249463784853984,0.008442380751371886,0.8025,5.39594
2007-06-07,1.3476,1.3551,4.27013,0.00823587547356284,0.008426019548365351,0.80938,5.3925
2007-06-08,1.3355,1.343,4.26988,0.00821827744904668,0.008408307407718826,0.8225,5.40188
2007-06-11,1.3342,1.3416,4.27,0.008211528986697324,0.008400537634408602,0.835,5.39781
2007-06-12,1.3319,1.3393,4.272,0.008207485226526591,0.008396305625524769,0.84375,5.4
2007-06-13,1.3291,1.3366,4.28488,0.00816926721673066,0.008359107247345983,0.84938,5.40906
2007-06-14,1.3314,1.3388,4.28225,0.008132726089785297,0.008320159747067143,0.85125,5.405
2007-06-15,1.3335,1.3409,4.28363,0.00809192425958893,0.008278831029058697,0.85125,5.40813
2007-06-18,1.3403,1.3477,4.2855,0.008095854922279794,0.008282945415389712,0.84125,5.4
2007-06-19,1.3407,1.3481,4.28975,0.008107669855683477,0.00829462508294625,0.84,5.39813
2007-06-20,1.342,1.3494,4.28325,0.008095854922279794,0.008286377195889956,0.8425,5.39313
2007-06-21,1.3399,1.3472,4.29888,0.008094544277157195,0.008281573498964804,0.84563,5.39344
2007-06-22,1.3455,1.3528,4.29725,0.008064516129032258,0.008250144377526606,0.84563,5.39
2007-06-25,1.3468,1.354,4.29425,0.008092579104960751,0.008278831029058697,0.84844,5.37625
2007-06-26,1.3468,1.354,4.29438,0.008122157244964262,0.008308408109006314,0.85,5.375
2007-06-27,1.3444,1.3516,4.29938,0.008167265599477296,0.008353521009105339,0.85031,5.375
2007-06-28,1.3466,1.3538,4.31225,0.00813140348024069,0.008320852055250457,0.86063,5.38
2007-06-29,1.3518,1.359,4.31688,0.008103727714748784,0.008292561572269675,0.86031,5.38625
2007-07-02,1.3598,1.367,4.31763,0.008161932745674175,0.00835282325425994,0.86,5.38
2007-07-03,1.3612,1.3684,4.322,0.008183306055646482,0.008373806732540613,0.86,5.38
2007-07-05,1.3609,1.368,4.338,0.00814464896562958,0.008332638946754437,0.86,5.38625
2007-07-06,1.3606,1.3677,4.34963,0.008107012565869478,0.00829393713195654,0.86375,5.39063
2007-07-09,1.3626,1.3697,4.34913,0.008107012565869478,0.00829393713195654,0.86969,5.39625
2007-07-10,1.3708,1.378,4.35,0.008173941474579042,0.008365400702693659,0.87,5.39469
2007-07-11,1.377,1.3841,4.3475,0.008210180623973728,0.008401243384020835,0.87016,5.38
2007-07-12,1.3767,1.3837,4.35938,0.008167265599477296,0.00835561497326203,0.86656,5.386
2007-07-13,1.3801,1.3871,4.36675,0.008194034742707308,0.008382229673093043,0.86625,5.3875
2007-07-16,1.3786,1.3856,4.369,0.008211528986697324,0.008400537634408602,0.86688,5.38656
2007-07-17,1.378,1.3851,4.36763,0.008173941474579042,0.008365400702693659,0.87188,5.38688
2007-07-18,1.3782,1.3852,4.367,0.008186655751125664,0.008376612497905847,0.87375,5.3825
2007-07-19,1.3822,1.3891,4.37563,0.008190679007289705,0.008378718056137411,0.8725,5.38438
2007-07-20,1.3815,1.3884,4.37838,0.008203445447087777,0.00839137366786943,0.87406,5.38113
2007-07-23,1.3822,1.389,4.36925,0.008246742536698003,0.008435970980259827,0.87656,5.37
2007-07-24,1.3836,1.3905,4.379,0.00829462508294625,0.008486803021301876,0.8775,5.37406
2007-07-25,1.3729,1.3797,4.37813,0.008300821781356355,0.008492569002123142,0.87625,5.37031
2007-07-26,1.3725,1.3791,4.38425,0.008376612497905847,0.008568246080027419,0.87625,5.36938
2007-07-27,1.3655,1.3719,4.37438,0.008413967185527976,0.0086051114361931,0.865,5.32688
2007-07-30,1.368,1.3743,4.36763,0.008435970980259827,0.00862663906142167,0.87,5.3125
2007-07-31,1.3706,1.3771,4.38525,0.008382229673093043,0.008574858514834504,0.87125,5.32688
2007-08-01,1.3696,1.3759,4.37763,0.008431703204047217,0.008623663332183512,0.87125,5.30063
2007-08-02,1.3665,1.3726,4.39813,0.008403361344537815,0.008593280054996991,0.87375,5.31813
2007-08-03,1.3746,1.3806,4.41375,0.008426019548365351,0.008615490652192644,0.87875,5.31438
2007-08-06,1.3802,1.386,4.4145,0.008481764206955046,0.008670019074041963,0.88625,5.25688
2007-08-07,1.377,1.383,4.43388,0.008434547908232119,0.00862663906142167,0.8975,5.28
2007-08-08,1.3819,1.3882,4.44675,0.008380824673147838,0.008571918395336877,0.9175,5.33875
2007-08-09,1.3687,1.3746,4.48213,0.008440243079000674,0.008629616845012083,0.9525,5.38875
2007-08-10,1.3687,1.3746,4.51438,0.008486082824168364,0.008677542519958349,1.00875,5.40125
2007-08-13,1.3644,1.3703,4.56063,0.008461668641056016,0.008653513326410522,1.015,5.4
2007-08-14,1.3581,1.364,4.56625,0.008450228156160216,0.008644536652835407,0.98,5.39875
2007-08-15,1.3476,1.3532,4.57375,0.008530967411704487,0.008726003490401396,0.985,5.39125
2007-08-16,1.3418,1.3468,4.60938,0.008729812309035356,0.00892379082634303,1.02125,5.37875
2007-08-17,1.3489,1.3538,4.65875,0.008788890841975743,0.00897827258035554,1.03375,5.355
2007-08-20,1.3476,1.3524,4.66625,0.008712319219376197,0.008900756564307966,1.09,5.3475
2007-08-21,1.3488,1.3532,4.67375,0.008732099196646874,0.008917424647761726,1.11,5.32875
2007-08-22,1.3493,1.354,4.695,0.008682062858135092,0.008872327211427559,1.1375,5.37313
2007-08-23,1.3558,1.3603,4.7575,0.00860141063134354,0.008787346221441126,1.13375,5.43125
2007-08-24,1.3634,1.3682,4.75875,0.008634087376964255,0.008824567596187787,1.125,5.41125
2007-08-28,1.3649,1.3696,4.72938,0.008697921196833956,0.008888888888888889,1.0975,5.4275
2007-08-29,1.3646,1.3693,4.7325,0.008704735376044569,0.00889679715302491,1.09,5.4275
2007-08-30,1.3622,1.3674,4.7425,0.00864528399757932,0.008840951286358412,1.08375,5.4625
2007-08-31,1.3664,1.3725,4.76125,0.00860141063134354,0.008798944126704795,1.0675,5.535
2007-09-04,1.3571,1.363,4.77375,0.008632596685082873,0.008831581736288969,1.05875,5.56375
2007-09-05,1.359,1.3648,4.79438,0.00864528399757932,0.008844078889183692,1.0575,5.595
2007-09-06,1.3672,1.3728,4.78688,0.008676036786395974,0.008876264867743653,1.0575,5.5625
2007-09-07,1.3776,1.3825,4.77,0.008764241893076249,0.00896057347670251,1.0575,5.5725
2007-09-10,1.38,1.3848,4.75438,0.008800492827598346,0.00899685110211426,1.06,5.47875
2007-09-11,1.383,1.388,4.76375,0.00878348704435661,0.008981498113885395,1.0625,5.48875
2007-09-12,1.3876,1.393,4.7625,0.008756567425569177,0.008953353030710001,1.06375,5.51875
2007-09-13,1.3872,1.3922,4.75875,0.00868357068426537,0.008876264867743653,1.0775,5.50938
2007-09-14,1.388,1.3926,4.74688,0.00870170553428472,0.008889679082585119,1.0855,5.4575
2007-09-17,1.3878,1.3926,4.74,0.00868507903421921,0.008874689385871494,1.08313,5.42
2007-09-18,1.3874,1.3921,4.74688,0.008648274669203494,0.008834702712253733,1.09,5.42
2007-09-19,1.3971,1.4001,4.73188,0.00860733344809778,0.00877963125548727,1.0825,5.11
2007-09-20,1.405,1.4079,4.72375,0.008697164724299877,0.008872327211427559,1.0875,5.06938
2007-09-21,1.4078,1.4109,4.72688,0.00865650969529086,0.008833141948591115,1.0825,5.095
2007-09-24,1.4093,1.4124,4.73313,0.00870170553428472,0.008880206020779682,1.08438,5.10625
2007-09-25,1.4137,1.417,4.75125,0.008758101243650377,0.00893814801573114,1.08625,5.14125
2007-09-26,1.4127,1.416,4.755,0.008655011251514626,0.008833141948591115,1.08625,5.1425
2007-09-27,1.4174,1.4205,4.7625,0.008667013347200554,0.008843296781039971,1.09625,5.14438
2007-09-28,1.42,1.423,4.7575,0.008677542519958349,0.008854258898530193,1.1,5.1325
2007-10-01,1.4222,1.4256,4.75563,0.008615490652192644,0.008791981712678037,1.1,5.14625
2007-10-02,1.4174,1.4209,4.75563,0.008635578583765112,0.008812902088657796,1.09625,5.1625
2007-10-03,1.4184,1.4219,4.75,0.008594018563080097,0.008772699359592948,1.09375,5.16625
2007-10-04,1.408,1.4116,4.73875,0.00858074480864939,0.008759635599159075,1.0925,5.17813
2007-10-05,1.4138,1.4177,4.72188,0.00856898029134533,0.008749671887304225,1.085,5.175
2007-10-09,1.4055,1.4095,4.71063,0.008547008547008548,0.008727526618956188,1.08125,5.2125
2007-10-10,1.4152,1.4194,4.705,0.0085295121119072,0.008711560240439063,1.08,5.22125
2007-10-11,1.4175,1.4216,4.69125,0.008499065102838687,0.008675284115554785,1.0775,5.205
2007-10-12,1.4176,1.4216,4.65813,0.008507742045261188,0.00868357068426537,1.07375,5.1375
2007-10-15,1.4232,1.4273,4.65325,0.008493290300662476,0.008669267446900737,1.0725,5.14625
2007-10-16,1.4177,1.4216,4.64563,0.008566044200788077,0.00874278720055954,1.07,5.13375
2007-10-17,1.4217,1.4254,4.64938,0.008561643835616438,0.008739730816290859,1.0675,5.10625
2007-10-18,1.429,1.4321,4.645,0.008653513326410522,0.00882768361581921,1.06,5.07875
2007-10-19,1.4282,1.4309,4.63188,0.008679048776254123,0.008851907586084801,1.0525,5.00563
2007-10-22,1.4186,1.4211,4.60625,0.00877039115944571,0.008944543828264758,1.04875,4.925
2007-10-23,1.4258,1.4283,4.605,0.008719916288803626,0.008892841262783458,1.0425,4.93875
2007-10-24,1.4256,1.4278,4.59813,0.008749671887304225,0.00892379082634303,1.03125,4.9
2007-10-25,1.4316,1.4334,4.59,0.008771929824561403,0.008942944017170454,1.02125,4.83563
2007-10-26,1.4371,1.439,4.58813,0.008747375787263822,0.008918219923303309,1.0075,4.83188
2007-10-29,1.4386,1.4405,4.59688,0.008707767328456984,0.008876264867743653,1.00063,4.83125
2007-10-30,1.4409,1.4429,4.60313,0.008715356458079136,0.00888415067519545,0.99844,4.81813
2007-10-31,1.4447,1.4466,4.61438,0.008671522719389525,0.008840951286358412,0.99938,4.80625
2007-11-01,1.4416,1.4435,4.6175,0.008700191404210893,0.008871540099361249,0.9825,4.84625
2007-11-02,1.448,1.4498,4.60438,0.008710042679209128,0.008880206020779682,0.97688,4.79375
2007-11-05,1.448,1.45,4.6,0.008756567425569177,0.008928571428571428,0.97125,4.81063
2007-11-06,1.456,1.4581,4.6,0.008729050279329608,0.008901548869503293,0.96813,4.8525
2007-11-07,1.4682,1.4703,4.60188,0.008829242450997704,0.009002520705797623,0.9625,4.83875
2007-11-08,1.4668,1.4687,4.58313,0.0088660342228921,0.009039139473922084,0.96,4.80313
2007-11-09,1.468,1.4696,4.58,0.009039139473922084,0.00921234454168586,0.9625,4.7625
2007-11-13,1.4609,1.4624,4.5725,0.009072763563781528,0.009245562130177515,0.965,4.7375
2007-11-14,1.4705,1.4724,4.57625,0.008983111749910169,0.009155832265152902,0.97125,4.775
2007-11-15,1.4626,1.4645,4.585,0.009031791907514452,0.009208951100469657,0.97,4.79125
2007-11-16,1.4655,1.4675,4.59125,0.009064539521392315,0.009242144177449167,0.97875,4.80875
2007-11-19,1.4659,1.4681,4.61188,0.009064539521392315,0.009243852837862821,0.97875,4.845
2007-11-20,1.479,1.4811,4.61813,0.00907770515613653,0.009257544899092762,0.98063,4.85625
2007-11-21,1.4838,1.4854,4.62563,0.009208103130755065,0.009386146048432513,0.98563,4.8525
2007-11-23,1.4798,1.4812,4.67188,0.009264406151565685,0.009442870632672332,0.99313,4.85625
2007-11-26,1.4846,1.4862,4.6875,0.009226794611551948,0.009405568096313018,1.00188,4.89375
2007-11-27,1.4872,1.4888,4.6925,0.009250693802035153,0.00942951438000943,1.01125,4.8625
2007-11-28,1.4758,1.4774,4.71375,0.009096697898662786,0.009274717121127806,1.01688,4.90625
2007-11-29,1.4743,1.4756,4.74,0.009107468123861567,0.009285051067780872,1.03,4.9125
2007-11-30,1.4763,1.4776,4.75438,0.009017945711966813,0.009194556822361161,1.03625,4.91
2007-12-03,1.4658,1.4667,4.77625,0.009069472156720479,0.009243852837862821,1.03625,4.89563
2007-12-04,1.4744,1.4754,4.79313,0.009115770282588878,0.0092910898448388,1.04875,4.90875
2007-12-05,1.4673,1.4683,4.80375,0.00903750564844103,0.009213193292795283,1.04813,4.90375
2007-12-06,1.462,1.4629,4.8025,0.008996041741633681,0.009167583425009168,1.0575,4.90125
2007-12-07,1.4648,1.4658,4.83438,0.008962179602079226,0.00913575735428467,1.06375,4.93188
2007-12-10,1.4726,1.4735,4.86188,0.008956560680698611,0.009131586156515386,1.0675,4.9675
2007-12-11,1.4704,1.4706,4.88563,0.008958967926894821,0.009129085265656381,1.0725,4.95625
2007-12-12,1.4682,1.4684,4.90938,0.008901548869503293,0.009072763563781528,1.0725,4.92875
2007-12-13,1.4655,1.4659,4.89938,0.00891503967192654,0.009087604507451835,1.0675,4.82875
2007-12-14,1.4468,1.4475,4.91813,0.008854258898530193,0.009028530155290718,1.06875,4.84875
2007-12-17,1.4368,1.4381,4.91813,0.0088339222614841,0.009012256669069936,1.06375,4.84875
2007-12-18,1.4421,1.4431,4.82,0.00882768361581921,0.00900009000090001,1.04375,4.825
2007-12-19,1.4396,1.4407,4.80375,0.00884486113568017,0.00901875901875902,1.02813,4.7775
2007-12-20,1.4341,1.435,4.79625,0.008847208705653366,0.009014693951140358,1.0225,4.745
2007-12-21,1.438,1.4386,4.78,0.008791981712678037,0.008958967926894821,1.02625,4.7275
2007-12-24,1.4405,1.4412,4.77438,0.00874584572328144,0.008913450396648542,1.0275,4.7175
2007-12-27,1.4566,1.4574,4.7725,0.00875580071797566,0.00892140244446427,0.99625,4.7175
2007-12-28,1.4691,1.4697,4.7075,0.008829242450997704,0.008993614533681086,0.98075,4.64875
2007-12-31,1.4682,1.4686,4.70625,0.008967001434720229,0.0091324200913242,0.975,4.59625
2008-01-02,1.4655,1.4654,4.70188,0.009002520705797623,0.00916590284142988,0.97125,4.56625
2008-01-03,1.4732,1.4722,4.67813,0.009145783793671118,0.009306654257794323,0.9675,4.47375
2008-01-04,1.4782,1.4767,4.66313,0.009233610341643583,0.00939319932368965,0.975,4.4675
2008-01-07,1.472,1.4699,4.64375,0.009168423947923353,0.009324878776575904,0.97375,4.36375
2008-01-08,1.4731,1.4707,4.64125,0.009155832265152902,0.00930925339787749,0.97125,4.32875
