year,Algeria - DZA,Argentina - ARG,Australia - AUS,Austria - AUT,Bangladesh - BGD,Barbados - BRB,Belgium - BEL,Benin - BEN,Bolivia (Plurinational State of) - BOL,Botswana - BWA,Brazil - BRA,Burkina Faso - BFA,Burundi - BDI,Cabo Verde - CPV,Cameroon - CMR,Canada - CAN,Central African Republic - CAF,Chad - TCD,Chile - CHL,China - CHN,"China, Hong Kong SAR - HKG",Colombia - COL,Comoros - COM,Congo - COG,Costa Rica - CRI,Cote d'Ivoire - CIV,Cyprus - CYP,D.R. of the Congo - COD,Denmark - DNK,Dominican Republic - DOM,Ecuador - ECU,Egypt - EGY,El Salvador - SLV,Ethiopia - ETH,Fiji - FJI,Finland - FIN,France - FRA,Gabon - GAB,Gambia - GMB,Germany - DEU,Ghana - GHA,Greece - GRC,Guatemala - GTM,Guinea - GIN,Guinea-Bissau - GNB,Haiti - HTI,Honduras - HND,Iceland - ISL,India - IND,Indonesia - IDN,Iran (Islamic Republic of) - IRN,Ireland - IRL,Israel - ISR,Italy - ITA,Jamaica - JAM,Japan - JPN,Jordan - JOR,Kenya - KEN,Lesotho - LSO,Luxembourg - LUX,Madagascar - MDG,Malawi - MWI,Malaysia - MYS,Mali - MLI,Malta - MLT,Mauritania - MRT,Mauritius - MUS,Mexico - MEX,Morocco - MAR,Mozambique - MOZ,Namibia - NAM,Nepal - NPL,Netherlands - NLD,New Zealand - NZL,Nicaragua - NIC,Niger - NER,Nigeria - NGA,Norway - NOR,Pakistan - PAK,Panama - PAN,Paraguay - PRY,Peru - PER,Philippines - PHL,Portugal - PRT,Republic of Korea - KOR,Romania - ROU,Rwanda - RWA,Senegal - SEN,Seychelles - SYC,Singapore - SGP,South Africa - ZAF,Spain - ESP,Sri Lanka - LKA,Sweden - SWE,Switzerland - CHE,Syrian Arab Republic - SYR,Taiwan - TWN,Thailand - THA,Togo - TGO,Trinidad and Tobago - TTO,Tunisia - TUN,Turkey - TUR,U.R. of Tanzania: Mainland - TZA,Uganda - UGA,United Kingdom - GBR,United States - USA,Uruguay - URY,Venezuela (Bolivarian Republic of) - VEN,Zambia - ZMB,Zimbabwe - ZWE
1977-01-01,714133.8125,242399.9375,1385536.5,426833.78125,86479.3203125,5192.5244140625,956756.0,8669.6015625,29656.283203125,4162.11376953125,1357894.625,5719.857421875,6211.798828125,2636.959228515625,28867.8125,2016942.5,8564.0078125,10210.6259765625,199731.625,4434097.0,120272.109375,600735.5625,6953.86767578125,7081.11376953125,30215.748046875,17390.78515625,45393.4140625,120817.46875,512675.40625,58023.72265625,134920.296875,19864.822265625,4826.45166015625,17952.392578125,4763.47021484375,490533.03125,5611431.0,19414.896484375,2052.6181640625,6981608.5,161254.328125,714004.5625,39739.6640625,12281.3212890625,2881.9970703125,29972.115234375,16653.318359375,28711.341796875,2283387.0,477523.46875,953446.0,114115.2421875,224766.421875,4068325.75,48461.69140625,8048168.5,14574.3046875,67627.2890625,2595.5830078125,52918.51171875,13853.6220703125,7447.71484375,228198.046875,2725.1669921875,6108.177734375,27860.6953125,6216.26953125,1734720.375,56233.0078125,10129.7763671875,13975.5595703125,11046.396484375,1377617.25,180379.390625,47750.16015625,43294.109375,1714996.5,433133.5,190502.578125,24279.32421875,17671.494140625,89984.0859375,231871.21875,319570.5,473461.84375,204323.640625,1228.442626953125,29603.642578125,2290.43310546875,71477.5234375,657584.375,2044309.75,67653.078125,818847.125,1065558.0,74272.984375,315615.21875,322618.125,11581.2373046875,22713.40234375,36267.1875,1188173.25,69714.5078125,16527.169921875,3124332.0,26280002.0,61580.20703125,542285.8125,26927.17578125,15539.3916015625
1978-01-01,776806.3125,251840.109375,1431093.875,439898.03125,93218.8984375,5466.787109375,966578.1875,8806.408203125,30595.25390625,4353.0849609375,1433019.0,6020.97705078125,6564.9482421875,2741.711181640625,31894.935546875,2093812.0,8500.48046875,10636.78515625,203296.828125,4781646.5,128994.09375,601477.75,7346.01953125,7330.1328125,32237.703125,20221.30078125,47404.8515625,124124.734375,518825.21875,60135.47265625,143471.75,21940.740234375,5248.630859375,18130.560546875,5000.9345703125,503855.5625,5916533.5,19809.388671875,2170.33935546875,7281339.0,162173.328125,767068.9375,42741.22265625,12689.3603515625,3095.632080078125,32104.53515625,17969.498046875,29904.00390625,2287319.75,511914.75,928266.8125,129260.7734375,231743.765625,4339257.5,47966.5625,9046649.0,16451.671875,69470.96875,2837.400390625,55855.9140625,13855.1875,7848.20361328125,245375.109375,2968.459228515625,6554.53125,27973.513671875,6613.24169921875,1701138.375,59511.2890625,10705.931640625,14698.251953125,12243.7060546875,1406200.25,181423.859375,48887.875,44355.3046875,1924037.125,447981.78125,198442.609375,25262.591796875,20036.853515625,91856.6171875,250928.265625,335042.625,500575.40625,229616.203125,1305.6871337890625,29670.076171875,2511.577880859375,77003.875,679106.3125,2313133.25,64375.859375,829086.625,1074941.875,66574.3359375,348580.0625,337813.0625,13013.98828125,25343.560546875,38968.24609375,1227040.125,73724.2421875,16788.85546875,3217193.25,27203342.0,69079.5859375,603316.5625,27787.552734375,15389.7197265625
1979-01-01,830916.75,264545.21875,1484589.5,456838.8125,100774.6796875,5722.41796875,981310.8125,9253.6513671875,31392.63671875,4686.06103515625,1525871.75,6914.1103515625,6950.4404296875,2855.13037109375,33977.390625,2180660.75,8534.947265625,10702.2861328125,211130.265625,5153107.5,139639.46875,608370.125,7813.42822265625,7716.78515625,34675.765625,22445.591796875,50145.890625,129842.0859375,524564.8125,66776.1171875,150556.359375,25410.849609375,5488.79736328125,18518.103515625,5345.4775390625,520095.1875,6226213.5,20508.818359375,2296.251220703125,7604244.5,162034.6875,827866.5625,45351.59375,13096.802734375,3307.6416015625,34824.796875,19117.1328125,31244.583984375,2279169.5,548376.375,871642.9375,146528.40625,243258.859375,4629149.0,47426.8359375,10103242.0,18684.009765625,71424.4375,3231.927001953125,58929.56640625,14299.3310546875,8040.37939453125,267015.8125,3169.65283203125,7093.53125,28577.09765625,6938.04248046875,1721330.875,62621.140625,11327.2041015625,15384.4560546875,13254.681640625,1433281.75,184576.203125,48197.76171875,45941.69140625,2097668.0,449695.03125,206270.03125,26226.76953125,22941.84375,95113.6640625,274427.6875,350891.5,536140.3125,254267.890625,1421.6397705078125,29909.25,2773.795654296875,82859.7421875,704162.0,2600926.75,64854.9140625,840969.9375,1087372.75,58432.1484375,386792.28125,347269.5625,14510.31640625,27761.7734375,41898.546875,1275117.25,78182.46875,16911.82421875,3323642.75,28174376.0,80386.6484375,644056.1875,28914.298828125,15286.888671875
1980-01-01,882873.5625,277379.25,1535867.125,476008.625,110155.203125,5990.1435546875,1001993.4375,9740.75,31464.93359375,5198.7998046875,1654245.0,7656.79248046875,7289.99169921875,2947.17333984375,36564.64453125,2271029.0,8405.9931640625,10684.6708984375,222998.625,5431016.5,152681.78125,625402.6875,8338.341796875,8526.958984375,36409.8203125,24110.28125,52916.84375,140747.90625,525133.1875,71623.953125,157047.96875,29871.064453125,5519.7421875,19072.875,5770.1630859375,538971.125,6408260.0,21116.728515625,2429.376220703125,7856398.0,161152.46875,871054.0625,47361.0859375,13490.671875,3533.655517578125,37503.63671875,20260.0546875,33001.83203125,2251890.0,592927.4375,834214.1875,158012.71875,250976.953125,4853549.5,46413.87109375,10868648.0,21588.419921875,74317.203125,3566.291259765625,61109.62890625,14639.2109375,8361.7822265625,294341.84375,3294.06884765625,7587.9150390625,29291.728515625,7113.24072265625,1802376.5,65678.625,11949.8779296875,16345.1171875,14264.587890625,1451599.0,188041.3125,49096.03515625,48041.453125,2279523.25,477695.25,211281.609375,27566.22265625,26575.185546875,101351.109375,296385.8125,367140.21875,570145.4375,279344.40625,1491.108642578125,30169.7578125,3008.0546875,90171.9609375,736824.0,2769141.5,70784.15625,855927.0,1125333.625,52377.78125,429108.21875,353410.4375,15313.6103515625,31091.634765625,44845.44921875,1300780.875,81309.8046875,16979.326171875,3381961.5,28983500.0,89752.8125,673382.875,29447.845703125,15274.4794921875
1981-01-01,940377.5625,288232.0,1602208.25,508274.625,120276.6015625,6355.08837890625,999610.1875,10212.302734375,31754.384765625,5820.56689453125,1780763.125,8464.373046875,7765.29150390625,3094.806396484375,37206.69140625,2414187.5,8388.421875,10680.779296875,236008.1875,5719667.0,168789.953125,658161.875,8827.1728515625,10323.4970703125,37562.33984375,25959.87109375,55465.046875,152895.203125,517731.375,71338.65625,165982.140625,34429.1875,5583.91552734375,19481.74609375,6231.787109375,546991.8125,6402047.0,22306.611328125,2515.990478515625,7978560.0,160794.9375,879511.25,49985.90234375,13959.9677734375,3660.31884765625,40241.0234375,20969.673828125,34635.859375,2181876.75,642618.125,804167.8125,165737.390625,259631.90625,4967054.0,45736.3125,10971445.0,25481.0625,74894.4921875,3906.844970703125,61765.83203125,13810.916015625,8569.1904296875,327917.0,3410.527587890625,8263.1298828125,30349.328125,7315.455078125,1951447.625,70481.859375,12612.359375,17197.154296875,15481.0126953125,1441386.375,195194.5625,51727.09765625,49796.6171875,2537132.5,496896.15625,211861.328125,29600.0234375,30966.9296875,110751.3984375,321254.21875,391492.8125,609173.6875,302433.40625,1622.44384765625,29366.978515625,3221.7822265625,100026.6640625,776886.875,2753232.0,80324.3515625,871182.875,1171371.125,47365.578125,473587.40625,363645.65625,15648.3955078125,33479.25390625,48595.2578125,1368379.25,87510.5,17211.501953125,3408010.0,29770526.0,96182.1171875,707212.625,28697.4765625,15707.169921875
1982-01-01,998644.3125,300059.4375,1648038.0,554122.5625,128070.171875,6578.947265625,989098.8125,11095.1953125,31638.076171875,6462.4619140625,1903602.625,9289.806640625,8234.66015625,3261.371337890625,36879.5234375,2556888.0,8244.328125,10647.4765625,239333.828125,6172913.5,185662.078125,690450.625,9404.7919921875,13163.259765625,37834.1015625,28943.322265625,57970.109375,163635.234375,506575.84375,67854.265625,173577.75,40307.62109375,5648.87841796875,19808.90625,6561.01611328125,537705.5625,6251102.0,23281.267578125,2575.561767578125,7945442.5,158879.140625,855286.4375,52245.484375,14399.5849609375,3794.977294921875,42577.3515625,21485.28515625,36055.47265625,2080452.125,694762.875,785814.0,169278.015625,269211.5625,4974314.0,45144.1015625,10455441.0,28564.35546875,74094.5390625,4369.380859375,61784.28515625,12287.3154296875,9301.1318359375,362090.6875,3549.912841796875,9038.9423828125,31398.802734375,7435.17138671875,2050009.5,81987.7421875,13238.5556640625,17737.9921875,16946.73046875,1422008.125,202661.0,53341.38671875,50344.11328125,2807286.75,516999.53125,210680.59375,31611.546875,34301.35546875,120059.3046875,344934.25,423759.5,644458.875,322385.6875,1829.899169921875,27495.13671875,3408.035400390625,113068.5,812890.1875,2620543.0,93370.03125,885978.1875,1193226.5,43206.18359375,517220.75,373093.28125,15836.017578125,35847.125,53460.7890625,1425526.5,101615.3515625,17562.4375,3469086.75,30401032.0,100059.625,737022.1875,27486.509765625,16686.359375
1983-01-01,1054845.375,315382.40625,1689567.0,613217.0,134913.21875,6698.45361328125,965413.625,11308.2109375,31244.099609375,7064.27685546875,1994713.5,9909.4140625,8729.02734375,3403.381103515625,37443.48828125,2695725.75,8195.2880859375,10412.142578125,239075.34375,6399154.5,201261.21875,715135.5,9886.869140625,14814.1708984375,38106.6484375,33020.4921875,59786.40625,174466.453125,493072.1875,65159.66015625,173118.46875,45224.6328125,5702.1572265625,20097.166015625,6737.30322265625,522437.625,6039152.0,24165.69140625,2646.010498046875,7852832.0,156461.34375,821682.375,53177.703125,14735.14453125,3862.792236328125,44715.01171875,21958.8125,36839.00390625,1989726.125,735249.25,798636.125,169187.109375,280257.53125,4919660.0,44213.58203125,9826247.0,30577.587890625,71739.703125,4462.26611328125,60883.23828125,11102.9609375,10614.0712890625,396805.15625,3715.83642578125,9883.744140625,32263.3984375,7528.7275390625,2072933.625,101676.0234375,13196.6357421875,17850.642578125,18383.82421875,1399585.125,208064.234375,54740.19140625,50256.00390625,3076596.75,539066.625,210281.1875,32383.384765625,36657.50390625,125357.3515625,369268.15625,458781.71875,684988.6875,339732.46875,2064.248046875,25582.001953125,3570.30859375,126220.359375,841115.875,2439239.75,112452.5078125,898390.4375,1212381.0,39693.7421875,555773.0,386493.53125,15723.41796875,37795.703125,59000.5859375,1474986.5,122620.0,17787.54296875,3511902.75,31125622.0,99199.3671875,743276.125,26253.27734375,18105.326171875
1984-01-01,1115894.375,336801.46875,1742347.0,680575.75,142521.3125,6779.76416015625,952543.1875,11377.822265625,31117.646484375,7686.49462890625,2100100.0,10482.3837890625,9289.734375,3544.765380859375,39565.49609375,2851516.5,8150.63037109375,10215.708984375,245509.59375,6671995.5,218704.5,742847.5,10432.5615234375,15992.95703125,39123.7578125,37868.09375,62610.6953125,185255.0625,487195.09375,61319.8125,176006.375,49602.921875,5808.181640625,21088.185546875,6797.83056640625,513962.46875,5898954.0,24974.46875,2699.76904296875,7810455.5,155550.640625,796128.9375,54245.828125,15032.0810546875,4005.297119140625,46973.98046875,22746.779296875,37892.41015625,1947990.125,762407.0,813450.875,169303.640625,291728.46875,4915891.0,43168.7421875,9478735.0,32710.158203125,72467.71875,4652.3876953125,60319.27734375,10591.908203125,12362.2265625,429322.71875,3951.852294921875,10609.5615234375,33719.69140625,7652.82666015625,2134980.75,132692.46875,13338.5390625,17859.259765625,19751.35546875,1395346.625,215537.40625,56290.76953125,49636.59375,3317183.75,565056.9375,213462.09375,32937.6875,39159.38671875,132040.34375,386020.625,492403.34375,740483.1875,358555.78125,2365.2890625,24319.232421875,3757.102783203125,141511.5625,865956.25,2319301.25,134081.390625,914857.9375,1235379.375,36871.52734375,597308.5,404129.9375,15550.0615234375,39347.015625,66181.1875,1526395.375,148452.875,17953.021484375,3579406.25,32101104.0,99066.171875,743849.625,25574.7890625,19852.228515625
1985-01-01,1181126.625,363683.5625,1795769.0,734954.0625,150364.375,6843.904296875,953831.8125,11309.8037109375,31400.591796875,8445.140625,2234206.25,11456.794921875,9790.794921875,3704.435791015625,42829.9140625,3002236.25,8297.71484375,10123.9169921875,250598.578125,6991932.0,236822.515625,766954.3125,11018.125,17088.75,40353.5859375,42309.8203125,64758.671875,196502.171875,493900.84375,75922.3984375,181415.828125,53837.8203125,5982.787109375,21923.25,6886.80078125,520880.6875,5893769.5,26050.2109375,2747.207275390625,7886088.5,156665.921875,800266.4375,55055.7421875,15405.8525390625,4122.0263671875,49841.48046875,23524.134765625,39025.53125,1983834.0,791011.375,828105.5,170916.25,300601.0625,4993636.0,42252.18359375,9586077.0,33884.9453125,74104.2890625,4990.01171875,60035.12109375,10683.5419921875,13676.0849609375,455935.78125,4229.28515625,11268.810546875,35068.38671875,7813.400390625,2219120.25,166861.234375,13384.9208984375,17895.041015625,21526.998046875,1414259.625,224388.390625,58013.6484375,49289.734375,3425239.5,589847.5625,222861.40625,33468.921875,41824.61328125,139496.453125,390884.6875,525905.1875,813907.4375,377219.34375,2649.460693359375,24027.734375,3959.217041015625,153292.71875,887509.875,2301426.0,151527.71875,935998.0625,1261130.25,34737.625,634742.125,423439.5625,15504.7626953125,40343.17578125,73455.5390625,1592402.875,162496.328125,18140.146484375,3660727.5,33160296.0,99048.125,748737.125,25564.83203125,21519.63671875
1986-01-01,1237837.125,400195.1875,1849091.875,771044.3125,165501.859375,6794.498046875,962984.6875,11528.4296875,31730.599609375,9183.1591796875,2416278.0,12381.0341796875,10280.271484375,3852.21240234375,46348.10546875,3127815.5,8422.57421875,10092.8544921875,257143.765625,7459899.0,257674.03125,793039.6875,11748.220703125,17388.662109375,41879.5,45160.0546875,66364.046875,207079.609375,512421.0625,85392.40625,188587.078125,58224.91796875,6218.43017578125,23078.611328125,6871.9599609375,539931.0625,5984550.5,26776.08203125,2801.95654296875,8074204.0,157349.171875,827654.9375,56438.45703125,15959.9296875,4212.26318359375,52369.76953125,23970.958984375,40073.85546875,2077850.125,820132.0625,846907.9375,174911.453125,313217.59375,5173658.0,40768.1875,10068627.0,35102.3125,75260.296875,5135.06689453125,61836.7578125,11201.646484375,13986.4619140625,471603.90625,4573.17919921875,11773.6982421875,35964.79296875,8203.87109375,2276651.5,189347.3125,13698.2578125,17866.662109375,23252.802734375,1451894.75,230025.515625,59446.71484375,49084.76953125,2934836.75,605139.8125,236172.078125,34434.5390625,44662.06640625,151248.171875,399655.90625,558543.5625,914989.9375,394179.78125,2937.65966796875,24780.755859375,4123.71044921875,162475.609375,896312.5,2393901.5,147938.484375,961539.875,1286020.875,32549.42578125,677100.5,449402.40625,15563.0595703125,40004.19140625,80445.046875,1632818.25,160090.09375,18525.615234375,3746526.75,34217084.0,98337.0859375,755222.0,26218.3046875,23153.2265625
1987-01-01,1276984.125,450024.75,1923072.5,813302.1875,176794.0625,6529.94873046875,982614.125,12105.8046875,32157.03125,9943.5224609375,2607105.5,13338.57421875,10721.6318359375,4001.39453125,49716.984375,3279011.5,8504.6357421875,10162.529296875,269517.75,7868425.5,284209.625,816996.0625,12279.6376953125,17194.734375,43669.8828125,48340.87109375,68134.9140625,217568.765625,533565.125,87572.96875,192491.1875,66746.390625,6529.7099609375,24803.609375,6761.39013671875,566313.75,6114780.0,26494.068359375,2969.601318359375,8340673.0,157725.796875,870885.4375,58368.5390625,16608.05859375,4333.123046875,54909.3984375,24567.60546875,41534.0625,2192145.5,847438.0625,881972.875,182405.671875,328388.84375,5454008.5,39138.609375,10748786.0,36775.67578125,80443.6328125,5288.8662109375,65385.54296875,12082.3349609375,14413.4716796875,483919.90625,4893.33642578125,12572.61328125,36703.734375,8999.015625,2344651.75,216329.734375,14161.673828125,17920.251953125,25691.671875,1500921.75,239272.109375,60872.52734375,48965.33984375,2141538.25,616782.5,251393.5,35621.14453125,47850.8671875,168226.109375,415796.09375,603094.5,1049681.625,409006.34375,3227.62939453125,26344.525390625,4319.19677734375,171638.859375,897363.25,2528084.5,132482.5,996394.3125,1312883.5,29898.3359375,731522.8125,494265.125,15637.6689453125,38230.61328125,88915.28125,1681829.625,157961.609375,19731.880859375,3882695.75,35245820.0,99790.6484375,759371.1875,27746.279296875,25333.041015625
1988-01-01,1313681.5,514488.90625,2025909.75,865317.0,188448.3125,6196.51611328125,1024912.8125,12885.7080078125,32727.939453125,11092.7705078125,2805164.5,14292.0595703125,10883.7412109375,4157.48388671875,53502.91015625,3464694.75,8512.22265625,10268.6787109375,287195.4375,8167118.5,316968.40625,854181.5,12784.2548828125,16800.34375,45367.34765625,52009.5859375,70581.640625,229124.828125,555681.6875,82636.6796875,200407.65625,76845.25,6887.98779296875,26854.13671875,6608.6474609375,602370.25,6304851.0,27039.94140625,3266.052001953125,8712517.0,159965.609375,930769.1875,61208.38671875,17382.0703125,4529.68798828125,57269.078125,25600.94921875,42989.125,2319743.25,881851.0,939562.125,193569.625,343761.28125,5851561.5,37572.6015625,11731135.0,38841.48828125,87598.7109375,5609.73193359375,70667.078125,13482.03515625,15011.8369140625,501139.40625,5246.96533203125,13430.599609375,37135.84375,10363.52734375,2443895.75,251047.078125,14287.033203125,18121.6796875,29086.171875,1571054.875,249763.734375,61938.6484375,48847.29296875,1541813.75,627015.875,267602.1875,35318.421875,51392.3046875,186350.0625,445114.25,658297.5625,1219530.25,423050.625,3529.53076171875,28780.48046875,4575.61962890625,181933.859375,906752.25,2713243.0,116791.5703125,1045880.6875,1349561.375,27767.626953125,797509.125,566243.0625,15729.83984375,35378.57421875,100080.6484375,1684384.375,154434.953125,20895.646484375,4064859.25,36263604.0,100784.203125,771778.8125,30303.49609375,28264.283203125
1989-01-01,1355378.125,593162.8125,2141520.25,925880.75,202099.171875,5881.72119140625,1081578.375,13998.2861328125,33249.23046875,13288.345703125,3025100.25,15405.9404296875,11110.640625,4318.93896484375,57110.82421875,3662761.25,8564.0537109375,10383.6826171875,312866.5,8398035.0,356065.78125,884966.625,13110.54296875,16335.3759765625,47611.0,56259.25390625,73966.84375,239403.625,581646.5,87042.3125,207008.34375,90326.140625,7326.3623046875,29038.8203125,6602.7939453125,648868.8125,6538318.5,26993.4375,3559.0517578125,9188050.0,164015.625,1011245.8125,64530.921875,18180.2578125,4708.05078125,59366.7265625,27056.455078125,44106.03125,2471011.75,928206.1875,1017538.125,210239.875,360065.53125,6351730.0,36287.26953125,12950969.0,40941.5078125,94100.1484375,5973.45166015625,77281.125,15328.48046875,15754.642578125,529666.4375,5680.27392578125,14254.2861328125,37417.84765625,12086.62890625,2744265.75,295985.40625,14472.7783203125,18417.609375,33226.5390625,1653937.875,262362.5625,62471.9609375,48836.53125,1157223.375,635511.9375,287333.28125,34774.4921875,55554.8125,204140.796875,487269.0,722026.625,1436870.875,436699.46875,3792.911865234375,32205.94921875,4866.96435546875,193355.515625,921996.0,2948323.5,104110.1015625,1117096.875,1388953.125,25975.171875,872590.8125,672841.9375,16195.935546875,32950.21875,115807.1796875,1661382.875,151205.390625,22048.4140625,4289242.0,37283368.0,103468.9609375,770883.8125,34153.421875,32005.84765625
1990-01-01,1393288.25,688641.6875,2247378.75,992590.125,218144.96875,5551.3154296875,1150535.375,15630.4384765625,34102.15625,15728.26953125,3226204.0,16330.130859375,11077.3583984375,4476.05517578125,60925.45703125,3838143.5,8709.427734375,10460.14453125,340115.46875,8546932.0,403845.53125,908843.3125,13296.2177734375,16020.677734375,50398.01953125,60608.47265625,76673.7890625,245831.359375,607417.0,90115.703125,214565.921875,107412.28125,7676.64453125,30888.369140625,7014.57470703125,696621.375,6785193.5,26961.966796875,3833.486572265625,9745840.0,168603.453125,1109733.5,67479.25,19485.556640625,4878.2177734375,61808.21484375,28410.455078125,45228.02734375,2664443.75,989806.9375,1104479.25,231919.453125,385235.90625,6936038.0,35057.5390625,14416033.0,42608.1328125,102847.0390625,6431.4970703125,84564.1484375,17904.0078125,16439.533203125,571887.9375,6217.9306640625,15276.0078125,37490.12109375,14596.419921875,2886328.0,351582.5625,14624.6484375,18888.9453125,38143.55859375,1743256.375,274668.3125,62682.3984375,48811.54296875,908735.3125,636545.375,312055.15625,34511.40625,60377.15625,227863.078125,547520.9375,795612.1875,1737276.5,435373.125,4039.83740234375,36755.35546875,5155.49072265625,206869.390625,934120.25,3213968.5,97555.15625,1200367.25,1428866.375,24667.0234375,953378.3125,837414.375,16691.5,30850.798828125,137418.875,1649038.25,151400.390625,23265.56640625,4443014.5,38223704.0,104580.078125,766267.25,39799.58984375,37124.98046875
1991-01-01,1411605.5,820000.5,2368301.25,1067434.0,234139.0625,5292.76220703125,1221814.75,17748.591796875,35279.796875,18056.041015625,3449385.25,17397.951171875,10978.9169921875,4619.37109375,64739.40234375,3997931.25,8809.8505859375,10557.8505859375,372182.875,8672490.0,461655.28125,936741.8125,13446.3720703125,15756.404296875,52283.44140625,65272.45703125,78864.40625,248697.8125,633288.4375,88727.8125,222833.8125,127474.2109375,8139.59912109375,32712.177734375,7152.373046875,736412.25,7040527.5,27020.876953125,4141.78125,10379337.0,174049.984375,1227751.75,70806.0234375,20326.95703125,5018.27783203125,63938.52734375,29648.515625,46356.578125,2831785.5,1059787.875,1241638.375,255257.546875,420108.46875,7589872.0,33930.89453125,16105736.0,43871.62890625,112846.1953125,7071.9833984375,94271.8359375,20366.447265625,17627.537109375,621088.5,6749.01513671875,16218.7255859375,37708.57421875,17862.8359375,3055115.75,416465.375,14747.2646484375,18924.82421875,45148.2890625,1841183.375,285133.6875,62483.01953125,48315.23046875,746981.4375,638218.125,337070.5625,35339.12109375,65559.0234375,257998.75,607196.5625,871987.3125,2096492.25,427115.75,4279.0693359375,42911.25390625,5404.921875,221056.53125,939215.625,3508812.75,94385.953125,1283018.875,1463946.875,23579.419921875,1039335.0625,1055095.5,16572.46484375,29194.302734375,166049.25,1623492.0,152060.09375,24323.06640625,4688279.0,38986900.0,109039.125,772321.4375,47804.77734375,43796.4921875
1992-01-01,1437515.375,1005502.3125,2515180.0,1140226.0,253637.484375,4976.72509765625,1291906.0,20493.337890625,36765.51171875,20304.3125,3672541.0,18417.07421875,10993.0693359375,4778.33154296875,68280.2578125,4140324.25,8921.66796875,10707.40625,405483.75,8921739.0,531405.3125,970185.6875,13680.0830078125,15534.51171875,55269.90625,70343.1640625,82358.5625,249134.453125,658559.5,91974.1484375,231665.078125,151113.203125,8807.25,34545.73828125,7141.42724609375,771632.625,7268303.0,27016.26953125,4565.779296875,11035177.0,175858.359375,1345674.75,76035.6796875,21161.044921875,5268.84130859375,66420.3203125,31656.4140625,47190.95703125,3036582.25,1125413.25,1393647.5,281115.5,457549.53125,8269117.5,33718.23046875,17899852.0,46513.22265625,124139.53125,7827.8681640625,102829.1953125,23903.55078125,18540.12109375,676776.6875,7293.60693359375,17098.8671875,38514.55078125,22309.056640625,3240342.25,492032.375,14849.7587890625,19436.33984375,54425.875,1938156.875,297226.3125,62961.9296875,48084.98046875,641639.4375,640767.9375,367778.75,37118.99609375,70486.7578125,286406.625,676571.3125,951971.4375,2500634.0,422060.03125,4641.5263671875,51288.46484375,5669.38037109375,237233.125,944028.375,3803492.0,91845.0234375,1358035.375,1486963.75,23259.216796875,1134315.875,1341740.75,16433.19140625,27588.359375,206322.859375,1605944.875,152389.828125,25377.890625,4954481.0,39793276.0,113080.8359375,793884.0,60024.63671875,51807.15234375
1993-01-01,1462158.25,1246331.625,2680929.75,1206464.75,276495.0625,4810.0810546875,1357553.75,23885.486328125,38491.26953125,22553.521484375,3916833.25,19373.51171875,11089.41796875,4992.82177734375,73207.4609375,4268425.5,8947.5947265625,10832.9365234375,438776.0,9704091.0,608590.8125,1025628.1875,13748.2578125,15655.01953125,59021.28515625,75403.3046875,84641.4453125,248022.390625,681361.1875,95558.5625,240487.5,182377.265625,9665.419921875,37069.39453125,7323.91162109375,797940.8125,7461693.5,27117.58203125,4909.56396484375,11610346.0,178008.078125,1470769.5,82030.2890625,22051.890625,5417.630859375,68028.6953125,34804.21875,47721.97265625,3250261.25,1192716.25,1550541.875,305880.46875,498910.28125,8864809.0,33722.87890625,19691946.0,49899.3359375,138939.5,8311.078125,113136.2109375,28402.166015625,19424.47265625,744629.6875,7891.19873046875,18108.0234375,39112.88671875,28275.9375,3443281.75,574686.3125,14986.640625,19972.212890625,66681.984375,2028815.5,312844.0,63317.6953125,48002.75,573752.3125,646802.25,401745.1875,40127.69921875,75683.1640625,321326.3125,753866.25,1024946.8125,2970448.0,420501.875,5015.8603515625,61896.0234375,6064.43115234375,255493.375,947796.5,4073142.75,92975.34375,1425718.5,1506243.875,23161.41796875,1238697.125,1717319.375,16020.9140625,26384.1875,259048.9375,1637701.25,151395.765625,26590.046875,5219650.0,40663016.0,117886.15625,811911.5,78745.9609375,61357.90625
